"Plot Title: nosmoke_2"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 21445614, SEN S/N: 21445614)","RH, % (LGR S/N: 21445614, SEN S/N: 21445614)","Coupler Detached (LGR S/N: 21445614)","Coupler Attached (LGR S/N: 21445614)","Host Connected (LGR S/N: 21445614)","Stopped (LGR S/N: 21445614)","End Of File (LGR S/N: 21445614)"
31,04/25/24 02:00:00 AM,64.002,60.342,,,,,
32,04/25/24 02:30:00 AM,63.462,61.026,,,,,
33,04/25/24 03:00:00 AM,63.154,61.905,,,,,
34,04/25/24 03:30:00 AM,63.077,61.709,,,,,
35,04/25/24 04:00:00 AM,62.458,62.051,,,,,
36,04/25/24 04:30:00 AM,61.840,62.930,,,,,
37,04/25/24 05:00:00 AM,61.686,63.297,,,,,
38,04/25/24 05:30:00 AM,61.686,63.175,,,,,
39,04/25/24 06:00:00 AM,61.840,63.443,,,,,
40,04/25/24 06:30:00 AM,61.533,62.222,,,,,
41,04/25/24 07:00:00 AM,61.455,63.272,,,,,
42,04/25/24 07:30:00 AM,61.763,63.907,,,,,
43,04/25/24 08:00:00 AM,63.000,62.784,,,,,
44,04/25/24 08:30:00 AM,64.467,60.269,,,,,
45,04/25/24 09:00:00 AM,65.701,56.899,,,,,
46,04/25/24 09:30:00 AM,65.701,57.363,,,,,
47,04/25/24 10:00:00 AM,68.173,51.160,,,,,
48,04/25/24 10:30:00 AM,70.567,46.569,,,,,
49,04/25/24 11:00:00 AM,72.034,45.397,,,,,
50,04/25/24 11:30:00 AM,71.724,48.205,,,,,
51,04/25/24 12:00:00 PM,72.574,46.789,,,,,
52,04/25/24 12:30:00 PM,72.961,47.668,,,,,
53,04/25/24 01:00:00 PM,73.193,45.861,,,,,
54,04/25/24 01:30:00 PM,73.269,48.547,,,,,
55,04/25/24 02:00:00 PM,71.724,52.210,,,,,
56,04/25/24 02:30:00 PM,71.571,55.311,,,,,
57,04/25/24 03:00:00 PM,73.038,53.480,,,,,
58,04/25/24 03:30:00 PM,73.656,52.259,,,,,
59,04/25/24 04:00:00 PM,73.269,50.403,,,,,
60,04/25/24 04:30:00 PM,73.038,51.575,,,,,
61,04/25/24 05:00:00 PM,73.423,50.891,,,,,
62,04/25/24 05:30:00 PM,73.810,48.938,,,,,
63,04/25/24 06:00:00 PM,74.041,49.402,,,,,
64,04/25/24 06:30:00 PM,74.196,47.131,,,,,
65,04/25/24 07:00:00 PM,72.806,47.253,,,,,
66,04/25/24 07:30:00 PM,71.107,48.718,,,,,
67,04/25/24 08:00:00 PM,69.562,50.965,,,,,
68,04/25/24 08:30:00 PM,68.635,52.332,,,,,
69,04/25/24 09:00:00 PM,68.250,52.698,,,,,
70,04/25/24 09:30:00 PM,67.710,53.260,,,,,
71,04/25/24 10:00:00 PM,67.246,55.263,,,,,
72,04/25/24 10:30:00 PM,66.783,54.652,,,,,
73,04/25/24 11:00:00 PM,66.319,55.653,,,,,
74,04/25/24 11:30:00 PM,66.166,56.288,,,,,
75,04/26/24 12:00:00 AM,65.856,55.311,,,,,
76,04/26/24 12:30:00 AM,65.779,55.629,,,,,
77,04/26/24 01:00:00 AM,65.471,56.166,,,,,
78,04/26/24 01:30:00 AM,65.007,56.606,,,,,
79,04/26/24 02:00:00 AM,64.852,57.265,,,,,
80,04/26/24 02:30:00 AM,64.852,58.852,,,,,
81,04/26/24 03:00:00 AM,64.621,58.291,,,,,
82,04/26/24 03:30:00 AM,63.927,59.389,,,,,
83,04/26/24 04:00:00 AM,63.772,60.195,,,,,
84,04/26/24 04:30:00 AM,63.849,56.947,,,,,
85,04/26/24 05:00:00 AM,64.002,56.752,,,,,
86,04/26/24 05:30:00 AM,64.157,55.873,,,,,
87,04/26/24 06:00:00 AM,64.080,55.849,,,,,
88,04/26/24 06:30:00 AM,64.080,54.921,,,,,
89,04/26/24 07:00:00 AM,64.002,56.654,,,,,
90,04/26/24 07:30:00 AM,64.774,57.143,,,,,
91,04/26/24 08:00:00 AM,65.394,55.849,,,,,
92,04/26/24 08:30:00 AM,66.011,54.017,,,,,
93,04/26/24 09:00:00 AM,66.706,54.383,,,,,
94,04/26/24 09:30:00 AM,67.478,51.013,,,,,
95,04/26/24 10:00:00 AM,68.482,52.918,,,,,
96,04/26/24 10:30:00 AM,70.257,50.891,,,,,
97,04/26/24 11:00:00 AM,74.428,47.033,,,,,
98,04/26/24 11:30:00 AM,76.977,42.247,,,,,
99,04/26/24 12:00:00 PM,77.826,39.267,,,,,
100,04/26/24 12:30:00 PM,79.601,38.803,,,,,
101,04/26/24 01:00:00 PM,82.690,35.458,,,,,
102,04/26/24 01:30:00 PM,85.239,34.383,,,,,
103,04/26/24 02:00:00 PM,87.865,34.383,,,,,
104,04/26/24 02:30:00 PM,89.022,33.407,,,,,
105,04/26/24 03:00:00 PM,88.637,33.455,,,,,
106,04/26/24 03:30:00 PM,88.095,33.773,,,,,
107,04/26/24 04:00:00 PM,86.938,34.847,,,,,
108,04/26/24 04:30:00 PM,84.544,36.239,,,,,
109,04/26/24 05:00:00 PM,82.150,35.556,,,,,
110,04/26/24 05:30:00 PM,79.448,37.094,,,,,
111,04/26/24 06:00:00 PM,76.744,39.853,,,,,
112,04/26/24 06:30:00 PM,74.813,41.026,,,,,
113,04/26/24 07:00:00 PM,72.961,43.248,,,,,
114,04/26/24 07:30:00 PM,71.107,45.665,,,,,
115,04/26/24 08:00:00 PM,70.027,46.349,,,,,
116,04/26/24 08:30:00 PM,69.485,45.226,,,,,
117,04/26/24 09:00:00 PM,68.790,45.031,,,,,
118,04/26/24 09:30:00 PM,68.018,46.593,,,,,
119,04/26/24 10:00:00 PM,67.401,48.938,,,,,
120,04/26/24 10:30:00 PM,67.168,51.013,,,,,
121,04/26/24 11:00:00 PM,66.783,51.746,,,,,
122,04/26/24 11:30:00 PM,66.319,54.823,,,,,
123,04/27/24 12:00:00 AM,65.471,55.556,,,,,
124,04/27/24 12:30:00 AM,64.699,57.021,,,,,
125,04/27/24 01:00:00 AM,64.467,56.239,,,,,
126,04/27/24 01:30:00 AM,64.852,49.426,,,,,
127,04/27/24 02:00:00 AM,65.316,48.987,,,,,
128,04/27/24 02:30:00 AM,65.239,53.797,,,,,
129,04/27/24 03:00:00 AM,64.699,53.358,,,,,
130,04/27/24 03:30:00 AM,64.312,53.700,,,,,
131,04/27/24 04:00:00 AM,64.002,53.773,,,,,
132,04/27/24 04:30:00 AM,63.772,54.725,,,,,
133,04/27/24 05:00:00 AM,63.540,54.725,,,,,
134,04/27/24 05:30:00 AM,62.922,54.017,,,,,
135,04/27/24 06:00:00 AM,62.690,54.164,,,,,
136,04/27/24 06:30:00 AM,62.458,53.578,,,,,
137,04/27/24 07:00:00 AM,62.767,52.552,,,,,
138,04/27/24 07:30:00 AM,63.540,52.381,,,,,
139,04/27/24 08:00:00 AM,64.544,51.526,,,,,
140,04/27/24 08:30:00 AM,65.701,52.723,,,,,
141,04/27/24 09:00:00 AM,66.628,50.818,,,,,
142,04/27/24 09:30:00 AM,67.863,49.426,,,,,
143,04/27/24 10:00:00 AM,69.562,47.717,,,,,
144,04/27/24 10:30:00 AM,72.034,44.933,,,,,
145,04/27/24 11:00:00 AM,74.813,43.761,,,,,
146,04/27/24 11:30:00 AM,75.123,43.883,,,,,
147,04/27/24 12:00:00 PM,77.284,43.004,,,,,
148,04/27/24 12:30:00 PM,81.840,38.364,,,,,
149,04/27/24 01:00:00 PM,84.699,35.360,,,,,
150,04/27/24 01:30:00 PM,86.860,35.092,,,,,
151,04/27/24 02:00:00 PM,88.173,33.822,,,,,
152,04/27/24 02:30:00 PM,89.949,32.234,,,,,
153,04/27/24 03:00:00 PM,92.961,30.794,,,,,
154,04/27/24 03:30:00 PM,95.355,29.255,,,,,
155,04/27/24 04:00:00 PM,94.892,28.791,,,,,
156,04/27/24 04:30:00 PM,91.494,30.867,,,,,
157,04/27/24 05:00:00 PM,86.706,33.358,,,,,
158,04/27/24 05:30:00 PM,77.594,44.591,,,,,
159,04/27/24 06:00:00 PM,77.284,44.322,,,,,
160,04/27/24 06:30:00 PM,75.432,46.129,,,,,
161,04/27/24 07:00:00 PM,73.193,48.303,,,,,
162,04/27/24 07:30:00 PM,72.496,50.427,,,,,
163,04/27/24 08:00:00 PM,72.266,49.475,,,,,
164,04/27/24 08:30:00 PM,71.649,49.353,,,,,
165,04/27/24 09:00:00 PM,71.029,50.916,,,,,
166,04/27/24 09:30:00 PM,70.567,51.184,,,,,
167,04/27/24 10:00:00 PM,69.640,52.137,,,,,
168,04/27/24 10:30:00 PM,69.022,51.941,,,,,
169,04/27/24 11:00:00 PM,68.405,52.601,,,,,
170,04/27/24 11:30:00 PM,67.478,57.656,,,,,
171,04/28/24 12:00:00 AM,66.783,58.486,,,,,
172,04/28/24 12:30:00 AM,66.474,56.459,,,,,
173,04/28/24 01:00:00 AM,66.166,59.072,,,,,
174,04/28/24 01:30:00 AM,66.011,60.171,,,,,
175,04/28/24 02:00:00 AM,65.394,60.317,,,,,
176,04/28/24 02:30:00 AM,64.774,60.635,,,,,
177,04/28/24 03:00:00 AM,64.389,60.366,,,,,
178,04/28/24 03:30:00 AM,64.002,61.050,,,,,
179,04/28/24 04:00:00 AM,63.617,62.149,,,,,
180,04/28/24 04:30:00 AM,63.307,62.808,,,,,
181,04/28/24 05:00:00 AM,63.154,64.005,,,,,
182,04/28/24 05:30:00 AM,63.000,64.469,,,,,
183,04/28/24 06:00:00 AM,62.922,64.347,,,,,
184,04/28/24 06:30:00 AM,62.767,64.615,,,,,
185,04/28/24 07:00:00 AM,62.767,64.982,,,,,
186,04/28/24 07:30:00 AM,63.307,64.347,,,,,
187,04/28/24 08:00:00 AM,64.002,64.957,,,,,
188,04/28/24 08:30:00 AM,65.007,63.614,,,,,
189,04/28/24 09:00:00 AM,65.934,62.759,,,,,
190,04/28/24 09:30:00 AM,66.938,60.977,,,,,
191,04/28/24 10:00:00 AM,67.941,61.172,,,,,
192,04/28/24 10:30:00 AM,69.795,59.243,,,,,
193,04/28/24 11:00:00 AM,73.116,54.237,,,,,
194,04/28/24 11:30:00 AM,74.505,51.502,,,,,
195,04/28/24 12:00:00 PM,75.895,50.574,,,,,
196,04/28/24 12:30:00 PM,79.524,47.082,,,,,
197,04/28/24 01:00:00 PM,82.690,43.175,,,,,
198,04/28/24 01:30:00 PM,83.385,41.612,,,,,
199,04/28/24 02:00:00 PM,85.161,40.073,,,,,
200,04/28/24 02:30:00 PM,88.018,38.413,,,,,
201,04/28/24 03:00:00 PM,90.259,35.458,,,,,
202,04/28/24 03:30:00 PM,92.034,34.505,,,,,
203,04/28/24 04:00:00 PM,91.571,34.359,,,,,
204,04/28/24 04:30:00 PM,87.710,37.802,,,,,
205,04/28/24 05:00:00 PM,84.081,40.977,,,,,
206,04/28/24 05:30:00 PM,80.296,45.495,,,,,
207,04/28/24 06:00:00 PM,77.362,49.353,,,,,
208,04/28/24 06:30:00 PM,74.813,52.430,,,,,
209,04/28/24 07:00:00 PM,72.574,54.872,,,,,
210,04/28/24 07:30:00 PM,70.722,57.509,,,,,
211,04/28/24 08:00:00 PM,69.255,58.364,,,,,
212,04/28/24 08:30:00 PM,68.482,59.487,,,,,
213,04/28/24 09:00:00 PM,67.941,60.244,,,,,
214,04/28/24 09:30:00 PM,67.555,61.661,,,,,
215,04/28/24 10:00:00 PM,67.168,61.783,,,,,
216,04/28/24 10:30:00 PM,66.861,60.659,,,,,
217,04/28/24 11:00:00 PM,66.474,61.123,,,,,
218,04/28/24 11:30:00 PM,66.011,60.464,,,,,
219,04/29/24 12:00:00 AM,65.701,60.757,,,,,
220,04/29/24 12:30:00 AM,65.471,61.319,,,,,
221,04/29/24 01:00:00 AM,65.007,61.563,,,,,
222,04/29/24 01:30:00 AM,64.699,61.587,,,,,
223,04/29/24 02:00:00 AM,64.234,61.734,,,,,
224,04/29/24 02:30:00 AM,63.927,61.929,,,,,
225,04/29/24 03:00:00 AM,63.617,61.783,,,,,
226,04/29/24 03:30:00 AM,63.385,62.198,,,,,
227,04/29/24 04:00:00 AM,63.154,62.662,,,,,
228,04/29/24 04:30:00 AM,62.922,62.686,,,,,
229,04/29/24 05:00:00 AM,62.767,62.198,,,,,
230,04/29/24 05:30:00 AM,62.382,62.955,,,,,
231,04/29/24 06:00:00 AM,62.150,63.663,,,,,
232,04/29/24 06:30:00 AM,61.995,64.542,,,,,
233,04/29/24 07:00:00 AM,62.305,65.055,,,,,
234,04/29/24 07:30:00 AM,62.922,65.397,,,,,
235,04/29/24 08:00:00 AM,63.927,66.667,,,,,
236,04/29/24 08:30:00 AM,65.239,66.374,,,,,
237,04/29/24 09:00:00 AM,66.551,64.591,,,,,
238,04/29/24 09:30:00 AM,67.401,63.761,,,,,
239,04/29/24 10:00:00 AM,68.635,62.833,,,,,
240,04/29/24 10:30:00 AM,71.262,58.657,,,,,
241,04/29/24 11:00:00 AM,74.350,53.993,,,,,
242,04/29/24 11:30:00 AM,75.740,53.553,,,,,
243,04/29/24 12:00:00 PM,77.054,52.259,,,,,
244,04/29/24 12:30:00 PM,80.838,47.717,,,,,
245,04/29/24 01:00:00 PM,82.845,43.126,,,,,
246,04/29/24 01:30:00 PM,84.853,40.708,,,,,
247,04/29/24 02:00:00 PM,88.560,38.779,,,,,
248,04/29/24 02:30:00 PM,90.412,36.581,,,,,
249,04/29/24 03:00:00 PM,92.421,35.458,,,,,
250,04/29/24 03:30:00 PM,91.803,35.971,,,,,
251,04/29/24 04:00:00 PM,87.710,38.437,,,,,
252,04/29/24 04:30:00 PM,84.853,43.101,,,,,
253,04/29/24 05:00:00 PM,84.312,43.639,,,,,
254,04/29/24 05:30:00 PM,82.999,44.225,,,,,
255,04/29/24 06:00:00 PM,80.373,47.766,,,,,
256,04/29/24 06:30:00 PM,78.057,47.350,,,,,
257,04/29/24 07:00:00 PM,76.050,50.647,,,,,
258,04/29/24 07:30:00 PM,74.737,54.188,,,,,
259,04/29/24 08:00:00 PM,73.501,55.336,,,,,
260,04/29/24 08:30:00 PM,72.343,57.436,,,,,
261,04/29/24 09:00:00 PM,71.649,59.048,,,,,
262,04/29/24 09:30:00 PM,71.649,53.773,,,,,
263,04/29/24 10:00:00 PM,72.343,40.440,,,,,
264,04/29/24 10:30:00 PM,73.578,35.214,,,,,
265,04/29/24 11:00:00 PM,74.968,31.648,,,,,
266,04/29/24 11:30:00 PM,76.050,29.988,,,,,
267,04/30/24 12:00:00 AM,76.667,28.278,,,,,
268,04/30/24 12:30:00 AM,76.744,29.158,,,,,
269,04/30/24 01:00:00 AM,76.435,30.623,,,,,
270,04/30/24 01:30:00 AM,75.817,31.648,,,,,
271,04/30/24 02:00:00 AM,73.810,50.965,,,,,
272,04/30/24 02:30:00 AM,70.952,57.338,,,,,
273,04/30/24 03:00:00 AM,69.332,58.559,,,,,
274,04/30/24 03:30:00 AM,68.560,57.167,,,,,
275,04/30/24 04:00:00 AM,68.018,56.532,,,,,
276,04/30/24 04:30:00 AM,67.246,52.332,,,,,
277,04/30/24 05:00:00 AM,66.474,53.529,,,,,
278,04/30/24 05:30:00 AM,65.779,53.529,,,,,
279,04/30/24 06:00:00 AM,64.929,55.287,,,,,
280,04/30/24 06:30:00 AM,64.699,58.364,,,,,
281,04/30/24 07:00:00 AM,65.084,58.339,,,,,
282,04/30/24 07:30:00 AM,65.547,61.368,,,,,
283,04/30/24 08:00:00 AM,66.396,62.711,,,,,
284,04/30/24 08:30:00 AM,67.478,61.929,,,,,
285,04/30/24 09:00:00 AM,68.560,61.270,,,,,
286,04/30/24 09:30:00 AM,69.485,59.145,,,,,
287,04/30/24 10:00:00 AM,71.107,54.701,,,,,
288,04/30/24 10:30:00 AM,73.578,52.527,,,,,
289,04/30/24 11:00:00 AM,75.277,52.869,,,,,
290,04/30/24 11:30:00 AM,76.667,50.842,,,,,
291,04/30/24 12:00:00 PM,78.598,48.694,,,,,
292,04/30/24 12:30:00 PM,82.150,43.858,,,,,
293,04/30/24 01:00:00 PM,84.621,41.758,,,,,
294,04/30/24 01:30:00 PM,85.316,41.514,,,,,
295,04/30/24 02:00:00 PM,88.250,38.388,,,,,
296,04/30/24 02:30:00 PM,88.790,36.557,,,,,
297,04/30/24 03:00:00 PM,87.555,35.482,,,,,
298,04/30/24 03:30:00 PM,87.555,37.387,,,,,
299,04/30/24 04:00:00 PM,87.787,37.460,,,,,
300,04/30/24 04:30:00 PM,86.398,39.536,,,,,
301,04/30/24 05:00:00 PM,85.239,40.635,,,,,
302,04/30/24 05:30:00 PM,83.462,41.954,,,,,
303,04/30/24 06:00:00 PM,79.756,45.470,,,,,
304,04/30/24 06:30:00 PM,76.512,49.915,,,,,
305,04/30/24 07:00:00 PM,74.350,52.894,,,,,
306,04/30/24 07:30:00 PM,72.651,55.311,,,,,
307,04/30/24 08:00:00 PM,71.339,57.607,,,,,
308,04/30/24 08:30:00 PM,70.180,59.512,,,,,
309,04/30/24 09:00:00 PM,69.485,60.415,,,,,
310,04/30/24 09:30:00 PM,69.022,61.050,,,,,
311,04/30/24 10:00:00 PM,68.635,61.465,,,,,
312,04/30/24 10:30:00 PM,68.250,61.880,,,,,
313,04/30/24 11:00:00 PM,67.788,61.807,,,,,
314,04/30/24 11:30:00 PM,67.246,62.369,,,,,
315,05/01/24 12:00:00 AM,66.783,62.735,,,,,
316,05/01/24 12:30:00 AM,66.706,62.589,,,,,
317,05/01/24 01:00:00 AM,66.319,62.955,,,,,
318,05/01/24 01:30:00 AM,65.934,63.932,,,,,
319,05/01/24 02:00:00 AM,65.701,64.151,,,,,
320,05/01/24 02:30:00 AM,65.624,64.103,,,,,
321,05/01/24 03:00:00 AM,65.547,64.347,,,,,
322,05/01/24 03:30:00 AM,65.316,64.225,,,,,
323,05/01/24 04:00:00 AM,65.316,64.591,,,,,
324,05/01/24 04:30:00 AM,65.084,64.274,,,,,
325,05/01/24 05:00:00 AM,64.774,65.104,,,,,
326,05/01/24 05:30:00 AM,64.774,66.154,,,,,
327,05/01/24 06:00:00 AM,64.852,63.761,,,,,
328,05/01/24 06:30:00 AM,64.699,64.151,,,,,
329,05/01/24 07:00:00 AM,64.852,64.860,,,,,
330,05/01/24 07:30:00 AM,65.856,64.347,,,,,
331,05/01/24 08:00:00 AM,66.938,62.735,,,,,
332,05/01/24 08:30:00 AM,67.168,63.614,,,,,
333,05/01/24 09:00:00 AM,67.478,64.444,,,,,
334,05/01/24 09:30:00 AM,68.018,63.394,,,,,
335,05/01/24 10:00:00 AM,68.713,62.100,,,,,
336,05/01/24 10:30:00 AM,70.335,59.512,,,,,
337,05/01/24 11:00:00 AM,72.574,56.093,,,,,
338,05/01/24 11:30:00 AM,74.428,52.747,,,,,
339,05/01/24 12:00:00 PM,75.585,51.209,,,,,
340,05/01/24 12:30:00 PM,79.061,46.838,,,,,
341,05/01/24 01:00:00 PM,81.378,44.298,,,,,
342,05/01/24 01:30:00 PM,82.537,43.370,,,,,
343,05/01/24 02:00:00 PM,84.312,40.049,,,,,
344,05/01/24 02:30:00 PM,86.938,37.241,,,,,
345,05/01/24 03:00:00 PM,89.562,36.410,,,,,
346,05/01/24 03:30:00 PM,91.184,34.432,,,,,
347,05/01/24 04:00:00 PM,90.954,34.481,,,,,
348,05/01/24 04:30:00 PM,88.790,35.214,,,,,
349,05/01/24 05:00:00 PM,86.088,36.410,,,,,
350,05/01/24 05:30:00 PM,83.772,38.413,,,,,
351,05/01/24 06:00:00 PM,80.605,41.099,,,,,
352,05/01/24 06:30:00 PM,77.517,44.518,,,,,
353,05/01/24 07:00:00 PM,75.123,49.890,,,,,
354,05/01/24 07:30:00 PM,73.423,53.480,,,,,
355,05/01/24 08:00:00 PM,72.111,55.751,,,,,
356,05/01/24 08:30:00 PM,71.029,58.071,,,,,
357,05/01/24 09:00:00 PM,70.257,57.387,,,,,
358,05/01/24 09:30:00 PM,69.562,57.094,,,,,
359,05/01/24 10:00:00 PM,69.022,58.437,,,,,
360,05/01/24 10:30:00 PM,68.328,59.096,,,,,
361,05/01/24 11:00:00 PM,67.788,62.247,,,,,
362,05/01/24 11:30:00 PM,67.633,61.465,,,,,
363,05/02/24 12:00:00 AM,67.478,65.812,,,,,
364,05/02/24 12:30:00 AM,67.633,64.933,,,,,
365,05/02/24 01:00:00 AM,67.555,63.370,,,,,
366,05/02/24 01:30:00 AM,67.401,63.663,,,,,
367,05/02/24 02:00:00 AM,67.401,62.002,,,,,
368,05/02/24 02:30:00 AM,66.706,62.002,,,,,
369,05/02/24 03:00:00 AM,66.011,63.248,,,,,
370,05/02/24 03:30:00 AM,66.166,63.492,,,,,
371,05/02/24 04:00:00 AM,66.243,63.541,,,,,
372,05/02/24 04:30:00 AM,66.396,63.712,,,,,
373,05/02/24 05:00:00 AM,66.551,62.344,,,,,
374,05/02/24 05:30:00 AM,66.783,61.368,,,,,
375,05/02/24 06:00:00 AM,66.474,60.098,,,,,
376,05/02/24 06:30:00 AM,66.088,61.050,,,,,
377,05/02/24 07:00:00 AM,66.166,61.856,,,,,
378,05/02/24 07:30:00 AM,66.938,61.880,,,,,
379,05/02/24 08:00:00 AM,68.328,61.368,,,,,
380,05/02/24 08:30:00 AM,69.872,58.974,,,,,
381,05/02/24 09:00:00 AM,71.184,55.702,,,,,
382,05/02/24 09:30:00 AM,72.343,53.919,,,,,
383,05/02/24 10:00:00 AM,73.346,52.601,,,,,
384,05/02/24 10:30:00 AM,74.968,50.916,,,,,
385,05/02/24 11:00:00 AM,76.204,49.817,,,,,
386,05/02/24 11:30:00 AM,77.362,48.449,,,,,
387,05/02/24 12:00:00 PM,79.216,46.496,,,,,
388,05/02/24 12:30:00 PM,82.459,43.175,,,,,
389,05/02/24 01:00:00 PM,84.929,40.147,,,,,
390,05/02/24 01:30:00 PM,84.776,41.392,,,,,
391,05/02/24 02:00:00 PM,85.779,39.560,,,,,
392,05/02/24 02:30:00 PM,87.633,36.679,,,,,
393,05/02/24 03:00:00 PM,88.173,36.215,,,,,
394,05/02/24 03:30:00 PM,88.560,34.921,,,,,
395,05/02/24 04:00:00 PM,87.555,36.459,,,,,
396,05/02/24 04:30:00 PM,85.393,38.193,,,,,
397,05/02/24 05:00:00 PM,82.922,41.319,,,,,
398,05/02/24 05:30:00 PM,80.760,43.468,,,,,
399,05/02/24 06:00:00 PM,77.826,47.033,,,,,
400,05/02/24 06:30:00 PM,75.663,50.794,,,,,
401,05/02/24 07:00:00 PM,73.733,53.358,,,,,
402,05/02/24 07:30:00 PM,72.034,56.361,,,,,
403,05/02/24 08:00:00 PM,70.799,58.217,,,,,
404,05/02/24 08:30:00 PM,69.795,59.878,,,,,
405,05/02/24 09:00:00 PM,69.255,61.148,,,,,
406,05/02/24 09:30:00 PM,68.868,62.149,,,,,
407,05/02/24 10:00:00 PM,68.635,61.490,,,,,
408,05/02/24 10:30:00 PM,68.328,61.783,,,,,
409,05/02/24 11:00:00 PM,68.018,60.659,,,,,
410,05/02/24 11:30:00 PM,67.478,62.271,,,,,
411,05/03/24 12:00:00 AM,67.091,61.563,,,,,
412,05/03/24 12:30:00 AM,66.783,63.004,,,,,
413,05/03/24 01:00:00 AM,66.861,66.349,,,,,
414,05/03/24 01:30:00 AM,67.633,64.860,,,,,
415,05/03/24 02:00:00 AM,67.788,64.542,,,,,
416,05/03/24 02:30:00 AM,68.173,63.858,,,,,
417,05/03/24 03:00:00 AM,68.328,62.369,,,,,
418,05/03/24 03:30:00 AM,68.713,61.221,,,,,
419,05/03/24 04:00:00 AM,68.635,61.612,,,,,
420,05/03/24 04:30:00 AM,68.790,62.076,,,,,
421,05/03/24 05:00:00 AM,68.790,61.661,,,,,
422,05/03/24 05:30:00 AM,68.868,60.684,,,,,
423,05/03/24 06:00:00 AM,69.022,61.148,,,,,
424,05/03/24 06:30:00 AM,69.022,61.123,,,,,
425,05/03/24 07:00:00 AM,69.255,61.343,,,,,
426,05/03/24 07:30:00 AM,69.562,60.855,,,,,
427,05/03/24 08:00:00 AM,69.872,60.073,,,,,
428,05/03/24 08:30:00 AM,70.489,59.170,,,,,
429,05/03/24 09:00:00 AM,71.029,59.316,,,,,
430,05/03/24 09:30:00 AM,71.724,59.096,,,,,
431,05/03/24 10:00:00 AM,72.189,58.168,,,,,
432,05/03/24 10:30:00 AM,72.189,58.388,,,,,
433,05/03/24 11:00:00 AM,72.651,57.607,,,,,
434,05/03/24 11:30:00 AM,71.339,59.585,,,,,
435,05/03/24 12:00:00 PM,73.038,56.801,,,,,
436,05/03/24 12:30:00 PM,73.193,56.386,,,,,
437,05/03/24 01:00:00 PM,74.196,54.725,,,,,
438,05/03/24 01:30:00 PM,74.737,52.674,,,,,
439,05/03/24 02:00:00 PM,74.041,52.796,,,,,
440,05/03/24 02:30:00 PM,73.965,53.578,,,,,
441,05/03/24 03:00:00 PM,74.737,52.137,,,,,
442,05/03/24 03:30:00 PM,74.968,50.598,,,,,
443,05/03/24 04:00:00 PM,75.123,50.965,,,,,
444,05/03/24 04:30:00 PM,75.585,49.890,,,,,
445,05/03/24 05:00:00 PM,75.045,49.695,,,,,
446,05/03/24 05:30:00 PM,74.660,50.379,,,,,
447,05/03/24 06:00:00 PM,74.968,50.061,,,,,
448,05/03/24 06:30:00 PM,74.813,49.963,,,,,
449,05/03/24 07:00:00 PM,73.656,51.136,,,,,
450,05/03/24 07:30:00 PM,72.189,52.576,,,,,
451,05/03/24 08:00:00 PM,70.876,54.408,,,,,
452,05/03/24 08:30:00 PM,69.949,55.849,,,,,
453,05/03/24 09:00:00 PM,69.408,57.167,,,,,
